date,temperature,humidity,luminosity
2018-11-27 18:42:07.208,20.8,35.1,83
2018-11-27 18:42:04.931,20.7,35.0,82
2018-11-27 18:42:02.652,20.7,35.0,83
2018-11-27 18:42:00.375,20.7,35.1,83
2018-11-27 18:41:58.098,20.7,35.1,80
2018-11-27 18:41:55.820,20.7,35.1,79
2018-11-27 18:41:53.543,20.7,35.1,83
2018-11-27 18:41:51.266,20.7,35.1,83
2018-11-27 18:41:48.989,20.7,35.0,82
2018-11-27 18:41:46.711,20.7,34.9,83
2018-11-27 18:41:44.434,20.7,34.9,83
2018-11-27 18:41:42.157,20.8,35.0,83
2018-11-27 18:41:39.880,20.8,35.0,82
2018-11-27 18:41:37.599,20.7,34.9,83
2018-11-27 18:41:35.321,20.7,34.9,76
2018-11-27 18:41:33.044,20.7,34.9,79
2018-11-27 18:41:30.767,20.7,35.0,80
2018-11-27 18:41:28.489,20.7,35.0,77
2018-11-27 18:41:26.212,20.7,35.1,83
2018-11-27 18:41:23.934,20.8,35.2,83
2018-11-27 18:41:21.657,20.7,35.1,78
2018-11-27 18:41:19.380,20.7,35.2,83
2018-11-27 18:41:17.102,20.7,35.1,82
2018-11-27 18:41:14.824,20.7,34.9,83
2018-11-27 18:41:12.547,20.7,34.8,77
2018-11-27 18:41:10.270,20.7,34.8,75
2018-11-27 18:41:07.992,20.7,34.8,75
2018-11-27 18:41:05.715,20.7,34.8,75
2018-11-27 18:41:03.438,20.7,34.8,74
2018-11-27 18:41:01.157,20.7,34.8,75
2018-11-27 18:40:58.879,20.7,34.7,75
2018-11-27 18:40:56.602,20.7,34.6,75
2018-11-27 18:40:54.325,20.7,34.6,74
2018-11-27 18:40:52.047,20.7,34.6,75
2018-11-27 18:40:49.770,20.7,34.6,75
2018-11-27 18:40:47.493,20.7,34.6,79
2018-11-27 18:40:45.216,20.7,34.6,81
2018-11-27 18:40:42.938,20.7,34.6,81
2018-11-27 18:40:40.661,20.7,34.7,80
2018-11-27 18:40:38.383,20.7,34.8,83
2018-11-27 18:40:36.105,20.7,34.8,84
2018-11-27 18:40:33.828,20.7,34.8,83
2018-11-27 18:40:31.551,20.7,34.9,83
2018-11-27 18:40:29.274,20.7,34.9,83
2018-11-27 18:40:26.996,20.7,34.9,83
2018-11-27 18:40:24.715,20.7,34.9,83
2018-11-27 18:40:22.438,20.7,34.8,84
2018-11-27 18:40:20.160,20.7,34.8,83
2018-11-27 18:40:17.883,20.7,34.8,83
2018-11-27 18:40:15.606,20.7,34.8,83
2018-11-27 18:40:13.329,20.7,34.8,83
2018-11-27 18:40:11.051,20.7,34.8,83
2018-11-27 18:40:08.774,20.7,34.9,83
2018-11-27 18:40:06.497,20.7,34.9,83
2018-11-27 18:40:04.219,20.7,34.9,82
2018-11-27 18:40:01.942,20.7,34.9,83
2018-11-27 18:39:59.665,20.7,35.0,83
2018-11-27 18:39:57.387,20.7,35.0,82
2018-11-27 18:39:55.109,20.7,35.0,82
2018-11-27 18:39:52.832,20.7,35.1,83
2018-11-27 18:39:50.551,20.7,35.1,83
2018-11-27 18:39:48.273,20.7,35.1,82
2018-11-27 18:39:45.996,20.7,35.1,80
2018-11-27 18:39:43.719,20.7,35.1,82
2018-11-27 18:39:41.441,20.7,35.1,82
2018-11-27 18:39:39.164,20.7,35.0,83
2018-11-27 18:39:36.887,20.7,35.0,83
2018-11-27 18:39:34.610,20.7,35.0,83
2018-11-27 18:39:32.332,20.7,34.9,82
2018-11-27 18:39:30.055,20.7,34.8,82
2018-11-27 18:39:27.778,20.7,34.8,74
2018-11-27 18:39:25.500,20.7,34.8,81
2018-11-27 18:39:23.223,20.7,34.8,81
2018-11-27 18:39:20.942,20.7,34.8,81
2018-11-27 18:39:18.665,20.7,34.8,82
2018-11-27 18:39:16.387,20.7,34.8,83
2018-11-27 18:39:14.109,20.7,34.8,83
2018-11-27 18:39:11.832,20.7,34.8,82
2018-11-27 18:39:09.554,20.7,34.9,83
2018-11-27 18:39:07.277,20.7,34.9,83
2018-11-27 18:39:05.000,20.7,34.9,82
2018-11-27 18:39:02.723,20.7,34.9,82
2018-11-27 18:39:00.445,20.7,34.9,83
2018-11-27 18:38:58.168,20.7,34.9,83
2018-11-27 18:38:55.891,20.7,34.9,83
2018-11-27 18:38:53.614,20.7,34.9,83
2018-11-27 18:38:51.336,20.7,34.9,83
2018-11-27 18:38:49.059,20.7,34.9,83
2018-11-27 18:38:46.777,20.7,34.9,83
2018-11-27 18:38:44.500,20.7,34.9,83
2018-11-27 18:38:42.223,20.7,34.9,82
2018-11-27 18:38:39.946,20.7,34.9,83
2018-11-27 18:38:37.668,20.7,34.9,83
2018-11-27 18:38:35.391,20.7,34.9,83
2018-11-27 18:38:33.115,20.7,34.9,83
